t_us,voltage_v,current_a,current_ref_a
11236000,4.177,0.380,nan
11238000,4.177,0.380,nan
11240000,4.177,0.380,nan
11242000,4.177,0.380,nan
11244000,4.177,0.380,nan
11246000,4.177,0.380,nan
11248000,4.177,0.380,nan
11250000,4.177,0.380,nan
11252000,4.177,0.380,nan
11254000,4.177,0.380,nan
11256000,4.177,0.380,nan
11258000,4.177,0.380,nan
11260000,4.177,0.380,nan
11262000,4.177,0.380,nan
11264000,4.177,0.380,nan
11266000,4.177,0.380,nan
11268000,4.177,0.380,nan
11270000,4.177,0.380,nan
11272000,4.177,0.380,nan
11274000,4.177,0.380,nan
11276000,4.177,0.380,nan
11278000,4.177,0.380,nan
11280000,4.177,0.380,nan
11282000,4.177,0.380,nan
11284000,4.177,0.380,nan
11286000,4.177,0.380,nan
11288000,4.177,0.380,nan
11290000,4.177,0.380,nan
11292000,4.177,0.380,nan
11294000,4.177,0.380,nan
11296000,4.177,0.380,nan
11298000,4.177,0.380,nan
11300000,4.177,0.380,nan
11302000,4.177,0.380,nan
11304000,4.177,0.380,nan
11306000,4.177,0.380,nan
11308000,4.177,0.380,nan
11310000,4.177,0.380,nan
11312000,4.177,0.380,nan
11314000,4.177,0.380,nan
11316000,4.177,0.380,nan
11318000,4.177,0.380,nan
11320000,4.177,0.380,nan
11322000,4.177,0.380,nan
11324000,4.177,0.380,nan
11326000,4.177,0.380,nan
11328000,4.177,0.380,nan
11330000,4.177,0.380,nan
11332000,4.177,0.380,nan
11334000,4.177,0.380,nan
11336000,4.177,0.380,nan
11338000,4.177,0.380,nan
11340000,4.177,0.380,nan
11342000,4.177,0.380,nan
11344000,4.177,0.380,nan
11346000,4.177,0.380,nan
11348000,4.177,0.380,nan
11350000,4.177,0.380,nan
11352000,4.177,0.380,nan
11354000,4.177,0.380,nan
11356000,4.177,0.380,nan
11358000,4.177,0.380,nan
11360000,4.177,0.380,nan
11362000,4.177,0.380,nan
11364000,4.177,0.380,nan
11366000,4.177,0.380,nan
11368000,4.177,0.380,nan
11370000,4.177,0.380,nan
11372000,4.177,0.380,nan
11374000,4.177,0.380,nan
11376000,4.177,0.380,nan
11378000,4.177,0.380,nan
11380000,4.177,0.380,nan
11382000,4.177,0.380,nan
11384000,4.177,0.380,nan
11386000,4.177,0.380,nan
11388000,4.177,0.380,nan
11390000,4.177,0.380,nan
11392000,4.177,0.380,nan
11394000,4.177,0.380,nan
11396000,4.177,0.380,nan
11398000,4.177,0.380,nan
11400000,4.177,0.380,nan
11402000,4.177,0.380,nan
11404000,4.177,0.380,nan
11406000,4.177,0.380,nan
11408000,4.177,0.380,nan
11410000,4.177,0.380,nan
11412000,4.177,0.380,nan
11414000,4.177,0.380,nan
11416000,4.177,0.380,nan
11418000,4.177,0.380,nan
11420000,4.177,0.380,nan
11422000,4.177,0.380,nan
11424000,4.177,0.380,nan
11426000,4.177,0.380,nan
11428000,4.177,0.380,nan
11430000,4.177,0.380,nan
11432000,4.177,0.380,nan
11434000,4.177,0.380,nan
11436000,4.177,0.380,nan
11438000,4.177,0.380,nan
11440000,4.177,0.380,nan
11442000,4.177,0.380,nan
11444000,4.177,0.380,nan
11446000,4.177,0.380,nan
11448000,4.177,0.380,nan
11450000,4.177,0.380,nan
11452000,4.177,0.380,nan
11454000,4.177,0.380,nan
11456000,4.177,0.380,nan
11458000,4.177,0.380,nan
11460000,4.177,0.380,nan
11462000,4.177,0.380,nan
11464000,4.177,0.380,nan
11466000,4.177,0.380,nan
11468000,4.177,0.380,nan
11470000,4.177,0.380,nan
11472000,4.177,0.380,nan
11474000,4.177,0.380,nan
11476000,4.177,0.380,nan
11478000,4.177,0.380,nan
11480000,4.177,0.380,nan
11482000,4.177,0.380,nan
11484000,4.177,0.380,nan
11486000,4.177,0.380,nan
11488000,4.177,0.380,nan
11490000,4.177,0.380,nan
11492000,4.177,0.380,nan
11494000,4.177,0.380,nan
11496000,4.177,0.380,nan
11498000,4.177,0.380,nan
11500000,4.177,0.380,nan
11502000,4.177,0.380,nan
11504000,4.177,0.380,nan
11506000,4.177,0.380,nan
11508000,4.177,0.380,nan
11510000,4.177,0.380,nan
11512000,4.177,0.380,nan
11514000,4.177,0.380,nan
11516000,4.177,0.380,nan
11518000,4.177,0.380,nan
11520000,4.177,0.380,nan
11522000,4.177,0.380,nan
11524000,4.177,0.380,nan
11526000,4.177,0.380,nan
11528000,4.177,0.380,nan
11530000,4.177,0.380,nan
11532000,4.177,0.380,nan
11534000,4.177,0.380,nan
11536000,4.177,0.380,nan
11538000,4.177,0.380,nan
11540000,4.177,0.380,nan
11542000,4.177,0.380,nan
11544000,4.177,0.380,nan
11546000,4.177,0.380,nan
11548000,4.177,0.380,nan
11550000,4.177,0.380,nan
11552000,4.177,0.380,nan
11554000,4.177,0.380,nan
11556000,4.177,0.380,nan
11558000,4.177,0.380,nan
11560000,4.177,0.380,nan
11562000,4.177,0.380,nan
11564000,4.177,0.380,nan
11566000,4.177,0.380,nan
11568000,4.177,0.380,nan
11570000,4.177,0.380,nan
11572000,4.177,0.380,nan
11574000,4.177,0.380,nan
11576000,4.177,0.380,nan
11578000,4.177,0.380,nan
11580000,4.177,0.380,nan
11582000,4.177,0.380,nan
11584000,4.177,0.380,nan
11586000,4.177,0.380,nan
11588000,4.177,0.380,nan
11590000,4.177,0.380,nan
11592000,4.177,0.380,nan
11594000,4.177,0.380,nan
11596000,4.177,0.380,nan
11598000,4.177,0.380,nan
11600000,4.177,0.380,nan
11602000,4.177,0.380,nan
11604000,4.177,0.380,nan
11606000,4.177,0.380,nan
11608000,4.177,0.380,nan
11610000,4.177,0.380,nan
11612000,4.177,0.380,nan
11614000,4.177,0.380,nan
11616000,4.177,0.380,nan
11618000,4.177,0.380,nan
11620000,4.177,0.380,nan
11622000,4.177,0.380,nan
11624000,4.177,0.380,nan
11626000,4.177,0.380,nan
11628000,4.177,0.380,nan
11630000,4.177,0.380,nan
11632000,4.177,0.380,nan
11634000,4.177,0.380,nan
11636000,4.177,0.380,nan
11638000,4.177,0.380,nan
11640000,4.177,0.380,nan
11642000,4.177,0.380,nan
11644000,4.177,0.380,nan
11646000,4.177,0.380,nan
11648000,4.177,0.380,nan
11650000,4.177,0.380,nan
11652000,4.177,0.380,nan
11654000,4.177,0.380,nan
11656000,4.177,0.380,nan
11658000,4.177,0.380,nan
11660000,4.177,0.380,nan
11662000,4.177,0.380,nan
11664000,4.177,0.380,nan
11666000,4.177,0.380,nan
11668000,4.177,0.380,nan
11670000,4.177,0.380,nan
11672000,4.177,0.380,nan
11674000,4.177,0.380,nan
11676000,4.177,0.380,nan
11678000,4.177,0.380,nan
11680000,4.177,0.380,nan
11682000,4.177,0.380,nan
11684000,4.177,0.380,nan
11686000,4.177,0.380,nan
11688000,4.177,0.380,nan
11690000,4.177,0.380,nan
11692000,4.177,0.380,nan
11694000,4.177,0.380,nan
11696000,4.177,0.380,nan
11698000,4.177,0.380,nan
11700000,4.177,0.380,nan
11702000,4.177,0.380,nan
11704000,4.177,0.380,nan
11706000,4.177,0.380,nan
11708000,4.177,0.380,nan
11710000,4.177,0.380,nan
11712000,4.177,0.380,nan
11714000,4.177,0.380,nan
11716000,4.177,0.380,nan
11718000,4.177,0.380,nan
11720000,4.177,0.380,nan
11722000,4.177,0.380,nan
11724000,4.177,0.380,nan
11726000,4.177,0.380,nan
11728000,4.177,0.380,nan
11730000,4.177,0.380,nan
11732000,4.177,0.380,nan
11734000,4.177,0.380,nan
11736000,4.177,0.380,nan
11738000,4.177,0.380,nan
11740000,4.177,0.380,nan
11742000,4.177,0.380,nan
11744000,4.177,0.380,nan
11746000,4.177,0.380,nan
11748000,4.177,0.380,nan
11750000,4.177,0.380,nan
11752000,4.177,0.380,nan
11754000,4.177,0.380,nan
11756000,4.177,0.380,nan
11758000,4.177,0.380,nan
11760000,4.177,0.380,nan
11762000,4.177,0.380,nan
11764000,4.177,0.380,nan
11766000,4.177,0.380,nan
11768000,4.177,0.380,nan
11770000,4.177,0.380,nan
11772000,4.177,0.380,nan
11774000,4.177,0.380,nan
11776000,4.177,0.380,nan
11778000,4.177,0.380,nan
11780000,4.177,0.380,nan
11782000,4.177,0.380,nan
11784000,4.177,0.380,nan
11786000,4.177,0.380,nan
11788000,4.177,0.380,nan
11790000,4.177,0.380,nan
11792000,4.177,0.380,nan
11794000,4.177,0.380,nan
11796000,4.177,0.380,nan
11798000,4.177,0.380,nan
11800000,4.177,0.380,nan
11802000,4.177,0.380,nan
11804000,4.177,0.380,nan
11806000,4.177,0.380,nan
11808000,4.177,0.380,nan
11810000,4.177,0.380,nan
11812000,4.177,0.380,nan
11814000,4.177,0.380,nan
11816000,4.177,0.380,nan
11818000,4.177,0.380,nan
11820000,4.177,0.380,nan
11822000,4.177,0.380,nan
11824000,4.177,0.380,nan
11826000,4.177,0.380,nan
11828000,4.177,0.380,nan
11830000,4.177,0.380,nan
11832000,4.177,0.380,nan
11834000,4.177,0.380,nan
11836000,4.177,0.380,nan
11838000,4.177,0.380,nan
11840000,4.177,0.380,nan
11842000,4.177,0.380,nan
11844000,4.177,0.380,nan
11846000,4.177,0.380,nan
11848000,4.177,0.380,nan
11850000,4.177,0.380,nan
11852000,4.177,0.380,nan
11854000,4.177,0.380,nan
11856000,4.177,0.380,nan
11858000,4.177,0.380,nan
11860000,4.177,0.380,nan
11862000,4.177,0.380,nan
11864000,4.177,0.380,nan
11866000,4.177,0.380,nan
11868000,4.177,0.380,nan
11870000,4.177,0.380,nan
11872000,4.177,0.380,nan
11874000,4.177,0.380,nan
11876000,4.177,0.380,nan
11878000,4.177,0.380,nan
11880000,4.177,0.380,nan
11882000,4.177,0.380,nan
11884000,4.177,0.380,nan
11886000,4.177,0.380,nan
11888000,4.177,0.380,nan
11890000,4.177,0.380,nan
11892000,4.177,0.380,nan
11894000,4.177,0.380,nan
11896000,4.177,0.380,nan
11898000,4.177,0.380,nan
11900000,4.177,0.380,nan
11902000,4.177,0.380,nan
11904000,4.177,0.380,nan
11906000,4.177,0.380,nan
11908000,4.177,0.380,nan
11910000,4.177,0.380,nan
11912000,4.177,0.380,nan
11914000,4.177,0.380,nan
11916000,4.177,0.380,nan
11918000,4.177,0.380,nan
11920000,4.177,0.380,nan
11922000,4.177,0.380,nan
11924000,4.177,0.380,nan
11926000,4.177,0.380,nan
11928000,4.177,0.380,nan
11930000,4.177,0.380,nan
11932000,4.177,0.380,nan
11934000,4.177,0.380,nan
11936000,4.177,0.380,nan
11938000,4.177,0.380,nan
11940000,4.177,0.380,nan
11942000,4.177,0.380,nan
11944000,4.177,0.380,nan
11946000,4.177,0.380,nan
11948000,4.177,0.380,nan
11950000,4.177,0.380,nan
11952000,4.177,0.380,nan
11954000,4.177,0.380,nan
11956000,4.177,0.380,nan
11958000,4.177,0.380,nan
11960000,4.177,0.380,nan
11962000,4.177,0.380,nan
11964000,4.177,0.380,nan
11966000,4.177,0.380,nan
11968000,4.177,0.380,nan
11970000,4.177,0.380,nan
11972000,4.177,0.380,nan
11974000,4.177,0.380,nan
11976000,4.177,0.380,nan
11978000,4.177,0.380,nan
11980000,4.177,0.380,nan
11982000,4.177,0.380,nan
11984000,4.177,0.380,nan
11986000,4.177,0.380,nan
11988000,4.177,0.380,nan
11990000,4.177,0.380,nan
11992000,4.177,0.380,nan
11994000,4.177,0.380,nan
11996000,4.177,0.380,nan
11998000,4.177,0.380,nan
